26,22,9,28,6,24,28,30,23,11,1,11,23,5,9,34,21,35,6,4,3,4,20,8,7,27,16,36,34,9,21,26,35,19,32,10,26,10,32,13,35,6,36,21,10,13,15,1,7,18,32,22,27,18,12,3,3,8,24,25,22,11,30,35,21,13,22,8,18,24,19,25,32,8,7,32,15,29,34,26,7,29,7,9,5,18,19,19,36,15,3,28,11,17,35,33,21,30,23,15,
29,8,0,1,17,36,16,36,17,28,25,29,18,15,32,30,7,6,18,16,18,28,10,8,25,29,19,36,15,33,30,5,32,22,5,12,28,32,12,14,24,31,10,36,11,15,29,2,31,15,33,17,25,29,12,25,23,1,23,2,33,11,2,2,3,16,2,2,0,20,36,34,12,18,4,18,21,20,34,13,16,8,10,17,25,6,5,29,12,29,33,20,12,5,28,17,5,20,24,15,
32,14,33,36,22,32,0,4,26,20,23,22,32,17,32,14,36,23,32,32,19,4,18,3,27,34,27,32,20,4,32,28,11,6,5,25,3,4,33,13,22,24,31,11,19,33,27,5,17,20,26,1,27,12,25,17,23,20,5,24,18,17,16,10,15,7,20,18,1,24,0,36,30,13,3,0,29,10,5,4,8,13,33,6,8,33,14,22,27,33,34,6,25,25,35,30,21,11,19,6,
24,33,34,26,2,21,3,33,24,31,0,18,1,20,36,18,30,31,5,35,9,18,9,33,31,33,35,5,33,21,31,22,24,3,13,5,0,33,8,25,21,4,33,6,27,25,6,10,4,7,5,4,36,12,17,2,35,16,19,10,32,36,27,12,3,18,27,2,4,2,27,26,22,28,36,28,10,31,13,24,32,29,29,25,7,5,36,10,10,22,30,9,13,13,12,36,17,27,10,32,
2,32,21,15,32,29,19,32,13,9,30,36,32,9,10,11,9,30,27,22,6,10,10,32,22,26,8,6,1,19,12,12,1,7,10,29,3,2,12,23,9,36,24,5,26,10,17,2,32,0,24,30,17,7,22,2,31,22,13,18,10,18,31,18,20,10,6,19,20,0,26,19,27,12,8,10,3,8,3,1,16,6,20,33,34,8,14,3,31,0,7,34,35,11,6,36,19,9,26,31,
7,19,16,11,19,34,33,29,9,28,4,9,21,22,0,28,1,32,28,12,31,6,1,11,36,6,4,14,9,0,12,3,1,9,8,18,27,18,2,17,22,36,17,22,2,1,35,13,36,8,14,9,27,0,23,7,29,15,4,4,8,8,9,11,29,35,7,26,24,25,12,35,30,23,30,15,31,5,0,27,36,36,22,14,21,17,3,1,0,12,33,7,20,22,25,2,27,12,31,20,
33,7,2,15,32,23,30,32,19,22,12,28,25,27,0,32,1,11,0,8,6,16,6,25,5,20,12,24,33,31,1,23,21,3,6,19,23,34,19,33,31,7,30,28,1,25,2,4,19,1,30,35,30,28,26,0,30,31,36,14,16,2,12,30,33,18,1,23,16,13,35,13,24,8,6,19,11,12,6,24,10,12,13,32,33,22,20,27,34,27,19,13,7,0,27,32,35,13,26,7,
6,1,4,10,33,10,25,21,8,25,29,11,29,11,33,6,7,10,23,18,33,12,2,8,27,35,10,2,29,24,23,18,12,31,2,18,1,1,35,25,23,18,34,23,16,11,4,35,11,15,18,12,14,1,15,10,10,10,14,15,23,27,3,20,21,8,11,21,25,20,33,24,3,32,32,23,17,2,18,25,24,9,12,2,15,13,26,1,13,29,0,29,20,32,16,12,14,5,18,28,
14,23,5,8,4,5,7,18,5,26,36,7,29,11,9,36,31,2,17,22,7,4,11,22,2,9,7,7,1,16,14,17,31,19,21,18,7,33,32,34,4,14,33,22,36,11,31,35,8,12,23,29,27,14,18,15,15,33,26,22,27,8,30,28,3,30,4,6,18,12,31,19,7,35,35,23,1,11,33,21,22,17,2,4,27,10,33,7,24,9,25,0,8,29,11,12,10,24,27,24,
18,32,24,12,5,1,25,10,16,2,18,21,32,21,9,6,7,5,10,16,12,23,14,3,10,22,22,18,16,4,32,26,3,35,18,33,35,4,2,20,21,26,10,24,8,25,8,12,35,18,20,26,8,6,28,6,28,15,20,19,23,36,36,36,28,3,13,13,6,8,15,19,13,25,33,15,33,36,27,21,21,28,14,20,13,33,35,0,33,2,13,13,7,20,8,13,8,11,18,32,
24,19,16,27,3,28,34,20,3,15,26,23,18,5,21,14,14,4,4,18,19,35,35,15,20,31,24,28,1,21,8,7,16,12,25,24,15,21,29,14,11,19,31,15,17,33,6,32,1,36,13,6,0,11,19,20,31,5,18,7,25,30,29,28,35,16,4,23,31,7,0,20,27,15,27,19,2,30,6,15,35,18,35,15,1,11,24,22,9,19,22,32,32,30,22,26,13,17,36,29,
5,1,32,34,36,4,31,8,27,31,11,0,28,15,33,9,34,22,9,34,6,30,16,33,1,26,28,11,9,26,0,19,7,0,4,0,6,3,2,21,28,3,7,5,13,29,25,8,0,8,3,6,33,31,1,32,0,15,27,25,25,4,22,33,7,34,34,5,1,4,13,29,31,2,24,10,13,18,6,25,11,16,14,15,18,29,10,0,4,22,10,24,4,17,26,22,30,4,10,19,
18,8,28,31,19,3,8,7,1,4,36,6,22,2,27,21,33,33,21,10,17,25,28,35,3,33,18,35,33,11,17,35,10,3,15,14,11,1,4,33,10,1,34,4,19,4,11,36,8,14,18,0,14,6,19,23,24,25,20,7,9,32,31,5,3,19,6,31,20,8,9,22,33,32,26,28,35,13,5,4,15,25,1,22,8,12,23,23,19,5,8,5,23,4,31,8,22,12,6,30,
3,27,23,0,5,36,0,14,36,18,35,33,4,26,28,19,13,33,31,31,0,35,13,34,8,34,12,16,5,13,30,26,25,28,32,34,21,17,25,26,18,16,30,32,27,26,16,22,17,7,33,4,23,20,35,1,4,28,0,3,13,26,36,24,0,14,2,36,3,4,10,25,25,25,22,33,31,5,32,17,0,20,29,31,24,0,17,29,5,26,14,27,3,15,13,18,29,19,33,22,
3,33,27,10,13,8,3,36,26,29,31,14,1,28,27,15,4,32,5,26,36,34,21,31,28,4,7,13,5,4,1,16,7,22,16,29,23,20,31,10,10,7,22,6,6,1,34,12,32,19,21,16,15,7,26,8,30,10,12,5,9,22,20,30,35,19,18,10,32,29,0,24,4,17,9,21,31,35,30,6,7,20,24,31,0,0,19,11,15,11,5,17,8,22,33,19,33,28,2,7,
0,17,18,3,34,1,24,23,32,34,25,7,7,23,24,8,32,18,34,4,13,7,9,29,9,33,2,33,31,20,13,14,31,1,13,20,3,34,19,18,8,25,7,33,36,15,22,0,27,36,10,33,18,14,35,28,1,24,25,1,15,27,14,8,32,0,16,8,15,5,23,18,35,6,17,31,24,27,32,15,9,20,17,29,2,24,14,32,12,31,31,13,30,30,15,5,4,10,14,26,
17,16,14,10,18,21,8,1,32,8,6,25,24,34,21,30,15,23,20,12,33,36,31,17,1,36,10,8,15,18,23,26,27,3,26,14,8,26,13,6,14,36,18,11,19,27,20,2,4,3,28,7,24,2,10,3,31,17,11,7,29,1,33,31,12,7,4,0,5,21,18,11,2,19,24,21,29,28,11,6,1,0,16,30,36,29,13,13,24,5,5,25,11,29,32,28,30,2,32,36,
0,6,3,31,34,3,28,16,9,23,0,4,34,16,36,10,16,1,22,17,4,16,5,19,30,23,2,17,11,31,25,0,15,24,23,23,27,3,9,21,35,29,18,4,4,34,31,20,25,18,19,11,8,18,28,18,10,30,33,34,30,20,18,7,19,19,1,14,20,31,31,25,5,20,8,33,19,36,5,13,18,25,32,21,20,13,15,14,8,30,9,36,34,5,19,31,22,15,14,16,
26,25,2,3,10,19,6,5,29,32,11,26,8,8,32,4,34,29,12,36,15,10,2,13,22,1,19,11,10,26,36,16,32,35,26,17,14,9,3,6,34,29,31,19,17,5,31,13,3,0,34,25,26,15,5,0,8,25,16,18,20,29,14,28,24,27,33,2,21,6,8,0,33,0,29,17,31,26,3,3,31,30,8,4,18,13,17,29,3,23,6,4,18,10,3,28,3,18,2,33,
36,23,30,21,25,19,35,1,10,12,32,24,8,1,23,1,33,2,16,10,34,20,22,23,35,25,3,17,25,0,11,11,26,14,15,4,16,31,22,4,9,27,34,1,6,1,36,23,22,10,25,32,27,28,35,4,19,6,32,19,17,25,7,32,10,9,34,35,3,2,21,13,22,21,31,20,9,24,24,32,29,29,30,3,35,32,13,24,31,23,25,12,19,3,14,15,2,34,10,19,
34,1,7,10,7,33,3,19,27,10,7,10,11,1,28,8,31,28,21,25,6,5,34,14,23,20,35,12,10,7,4,16,27,3,36,11,9,14,0,14,32,10,2,28,7,27,35,7,34,23,6,33,0,16,0,5,6,10,25,5,33,10,32,6,31,28,4,3,23,10,6,36,14,16,17,33,10,0,6,22,1,21,27,6,8,26,3,25,7,18,24,12,3,19,4,20,31,32,18,9,
19,0,0,36,15,4,31,12,6,25,10,4,13,6,20,29,11,30,18,2,2,2,7,16,28,11,33,36,2,27,33,8,11,35,21,32,13,1,6,20,18,26,19,2,25,15,8,2,29,20,2,21,34,3,34,10,12,3,27,16,27,29,14,11,24,6,25,28,12,34,31,25,10,34,33,10,7,35,34,36,5,6,36,21,27,35,6,24,34,35,16,4,5,17,1,6,1,31,10,32,
24,34,20,29,28,9,27,6,8,14,22,8,25,11,21,8,12,21,22,36,20,3,23,0,5,3,29,13,8,23,0,33,24,22,22,11,7,26,24,5,10,5,21,18,32,1,25,28,35,33,2,23,29,30,36,0,32,10,29,12,9,12,0,36,22,35,16,25,6,6,27,3,22,7,11,35,31,6,3,32,34,22,26,34,21,27,9,2,27,18,23,15,20,33,1,19,8,32,11,15,
35,0,31,12,22,14,18,36,7,34,5,14,14,5,16,35,9,36,7,23,23,27,6,10,11,27,31,26,2,24,11,3,12,3,15,26,28,27,15,6,31,23,30,5,26,35,15,10,35,36,30,16,16,30,16,20,4,34,26,32,12,34,24,0,15,5,8,32,29,10,14,25,19,33,35,5,29,32,34,1,5,14,36,19,26,14,30,26,32,7,13,10,36,29,4,26,35,8,23,33,
34,30,25,22,4,36,24,0,24,0,26,8,15,3,4,9,29,26,15,7,33,25,33,12,35,3,30,2,26,18,33,9,20,8,18,30,18,9,35,25,20,26,1,12,23,28,11,2,32,14,32,30,14,8,14,25,27,4,8,12,6,7,35,23,2,28,11,33,19,5,34,6,34,24,20,1,6,14,18,36,21,11,7,11,34,30,7,29,6,16,12,25,20,0,7,23,36,33,17,20,
9,5,30,32,1,19,2,14,22,5,2,23,22,6,36,11,18,13,0,31,19,0,10,33,34,20,26,3,11,3,34,31,22,6,18,36,15,24,24,5,15,27,25,21,33,30,30,15,19,16,32,24,24,20,35,9,27,3,24,2,2,3,13,8,35,8,8,36,0,1,3,6,4,21,4,24,24,5,2,22,13,30,16,34,29,4,5,27,16,21,31,32,11,7,18,15,6,2,20,28,
5,21,15,16,23,17,29,28,34,6,23,31,31,22,27,36,2,0,23,20,19,0,30,18,2,6,21,21,2,15,22,24,3,19,31,1,29,24,2,30,11,10,12,0,7,7,32,11,27,34,29,26,22,30,30,4,27,35,8,1,21,9,18,34,22,9,32,14,5,29,6,1,0,29,6,35,6,3,5,28,13,9,13,1,35,27,10,1,30,34,21,29,32,15,3,11,1,12,22,0,
5,15,6,11,35,28,5,32,17,4,17,29,17,24,9,13,9,29,17,26,22,14,16,26,5,15,34,2,9,21,17,4,13,21,11,36,12,4,4,3,14,36,30,36,10,2,3,32,15,20,14,3,12,4,36,24,33,17,17,3,9,25,0,33,4,27,14,30,12,29,36,26,22,30,8,31,26,24,16,35,32,23,36,12,23,14,18,5,21,35,19,9,29,0,4,24,10,35,27,9,
3,15,4,34,14,13,27,31,28,11,27,3,34,22,15,19,1,4,16,31,6,34,1,5,8,12,7,17,14,7,3,29,0,0,6,12,2,33,33,24,0,6,5,33,23,29,30,29,30,10,27,33,14,33,34,36,27,13,1,0,32,1,35,31,4,7,30,21,17,36,5,29,12,20,33,30,21,26,7,27,8,23,15,34,29,0,17,27,29,2,18,20,30,21,4,22,31,13,2,5,
0,33,32,11,4,1,30,23,5,21,20,0,25,20,12,23,12,10,23,21,26,17,24,15,19,19,14,10,2,6,23,24,25,32,12,32,16,29,36,16,34,35,9,0,19,11,9,21,8,12,31,16,24,20,13,11,31,23,24,23,10,21,25,4,21,1,3,36,23,10,25,33,20,35,29,8,28,16,7,5,27,2,35,4,30,24,20,15,13,12,5,23,1,24,26,21,13,2,23,24,
0,0,32,24,17,12,21,16,9,16,35,29,27,27,15,8,29,31,15,8,35,24,1,17,30,0,29,1,12,29,1,3,3,28,16,35,8,4,4,10,36,25,35,21,35,19,32,27,8,24,10,1,26,12,3,29,30,12,34,22,15,7,10,24,26,33,2,26,34,14,19,8,28,21,8,34,32,29,24,23,29,4,7,15,34,8,29,4,15,5,28,27,23,21,16,13,24,34,8,22,
